D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_36_151.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_36_151.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_36_151.jpg,0,1,0,30.18141
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_36_224.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_36_224.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_36_224.jpg,0,1,0,30.18899
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_36_300.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_36_300.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_36_300.jpg,0,1,0,30.19011
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_36_367.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_36_367.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_36_367.jpg,0,1,0,30.19024
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_36_434.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_36_434.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_36_434.jpg,0,1,0,30.19027
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_36_502.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_36_502.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_36_502.jpg,-0.15,1,0,30.18482
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_36_579.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_36_579.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_36_579.jpg,-0.35,1,0,30.1641
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_36_655.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_36_655.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_36_655.jpg,0,1,0,30.18757
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_36_722.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_36_722.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_36_722.jpg,0,1,0,30.18932
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_36_797.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_36_797.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_36_797.jpg,0,1,0,30.19017
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_36_867.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_36_867.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_36_867.jpg,0,1,0,30.19023
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_36_940.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_36_940.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_36_940.jpg,0,1,0,30.19003
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_37_017.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_37_017.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_37_017.jpg,-0.1,1,0,30.18798
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_37_093.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_37_093.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_37_093.jpg,-0.25,1,0,30.17516
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_37_168.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_37_168.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_37_168.jpg,-0.45,1,0,30.1517
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_37_244.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_37_244.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_37_244.jpg,0,1,0,30.18841
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_37_318.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_37_318.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_37_318.jpg,0,1,0,30.18986
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_37_390.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_37_390.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_37_390.jpg,0,1,0,30.19021
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_37_462.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_37_462.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_37_462.jpg,0,1,0,30.19024
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_37_533.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_37_533.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_37_533.jpg,0,1,0,30.19028
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_37_611.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_37_611.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_37_611.jpg,0,1,0,30.19031
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_37_684.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_37_684.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_37_684.jpg,0,1,0,30.18995
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_37_765.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_37_765.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_37_765.jpg,0,1,0,30.19027
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_37_835.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_37_835.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_37_835.jpg,-0.1,1,0,30.18767
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_37_908.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_37_908.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_37_908.jpg,-0.25,1,0,30.17475
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_37_977.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_37_977.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_37_977.jpg,0,1,0,30.19017
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_38_044.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_38_044.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_38_044.jpg,0,1,0,30.19021
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_38_111.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_38_111.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_38_111.jpg,0,1,0,30.19025
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_38_181.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_38_181.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_38_181.jpg,0,1,0,30.19027
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_38_248.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_38_248.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_38_248.jpg,0,1,0,30.19016
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_38_324.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_38_324.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_38_324.jpg,0,1,0,30.19031
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_38_392.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_38_392.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_38_392.jpg,0,1,0,30.19028
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_38_459.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_38_459.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_38_459.jpg,0,1,0,30.19001
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_38_529.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_38_529.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_38_529.jpg,-0.15,1,0,30.18425
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_38_603.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_38_603.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_38_603.jpg,0,1,0,30.19104
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_38_670.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_38_670.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_38_670.jpg,0,1,0,30.19002
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_38_743.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_38_743.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_38_743.jpg,0,1,0,30.19025
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_38_814.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_38_814.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_38_814.jpg,0,1,0,30.19028
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_38_881.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_38_881.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_38_881.jpg,0,1,0,30.19029
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_38_952.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_38_952.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_38_952.jpg,0,1,0,30.19033
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_39_020.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_39_020.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_39_020.jpg,0,1,0,30.19032
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_39_091.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_39_091.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_39_091.jpg,-0.1,1,0,30.1878
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_39_161.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_39_161.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_39_161.jpg,0,1,0,30.18606
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_39_230.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_39_230.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_39_230.jpg,0,1,0,30.19019
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_39_304.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_39_304.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_39_304.jpg,0,1,0,30.19024
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_39_376.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_39_376.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_39_376.jpg,0,1,0,30.19025
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_39_447.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_39_447.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_39_447.jpg,0,1,0,30.19025
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_39_518.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_39_518.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_39_518.jpg,0,1,0,30.19029
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_39_593.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_39_593.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_39_593.jpg,0,1,0,30.19029
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_39_661.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_39_661.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_39_661.jpg,-0.2,1,0,30.17996
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_39_735.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_39_735.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_39_735.jpg,-0.4,1,0,30.15755
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_39_806.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_39_806.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_39_806.jpg,0,1,0,30.18749
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_39_877.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_39_877.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_39_877.jpg,0,1,0,30.18962
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_39_944.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_39_944.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_39_944.jpg,0,1,0,30.19019
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_40_018.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_40_018.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_40_018.jpg,0,1,0,30.1903
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_40_093.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_40_093.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_40_093.jpg,0,1,0,30.19041
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_40_165.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_40_165.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_40_165.jpg,0,1,0,30.19028
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_40_236.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_40_236.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_40_236.jpg,0,1,0,30.1903
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_40_307.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_40_307.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_40_307.jpg,0,1,0,30.19032
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_40_379.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_40_379.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_40_379.jpg,0,1,0,30.19034
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_40_447.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_40_447.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_40_447.jpg,0,1,0,30.19028
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_40_520.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_40_520.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_40_520.jpg,0,1,0,30.1903
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_40_589.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_40_589.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_40_589.jpg,0,1,0,30.19031
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_40_659.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_40_659.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_40_659.jpg,0,1,0,30.1903
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_40_731.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_40_731.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_40_731.jpg,0,1,0,30.1904
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_40_800.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_40_800.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_40_800.jpg,0,1,0,30.19032
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_40_873.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_40_873.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_40_873.jpg,0,1,0,30.19031
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_40_946.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_40_946.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_40_946.jpg,0,1,0,30.19033
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_41_018.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_41_018.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_41_018.jpg,0,1,0,30.19031
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_41_086.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_41_086.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_41_086.jpg,0,1,0,30.19029
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_41_156.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_41_156.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_41_156.jpg,0,1,0,30.19031
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_41_231.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_41_231.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_41_231.jpg,0,1,0,30.19027
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_41_299.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_41_299.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_41_299.jpg,0,1,0,30.19028
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_41_367.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_41_367.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_41_367.jpg,0,1,0,30.19031
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_41_438.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_41_438.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_41_438.jpg,0,1,0,30.1903
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_41_511.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_41_511.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_41_511.jpg,-0.1,1,0,30.18767
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_41_581.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_41_581.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_41_581.jpg,-0.3,1,0,30.16925
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_41_650.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_41_650.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_41_650.jpg,0,1,0,30.18884
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_41_718.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_41_718.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_41_718.jpg,0,1,0,30.1901
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_41_789.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_41_789.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_41_789.jpg,0,1,0,30.19023
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_41_861.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_41_861.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_41_861.jpg,0,1,0,30.19029
D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\center_2020_06_24_02_28_41_937.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\left_2020_06_24_02_28_41_937.jpg,D:\Python_Projects\CarND-Behavioral-Cloning-P3\IMG\right_2020_06_24_02_28_41_937.jpg,0,1,0,30.19032
